date,year,month,day,open,close,high,low,volume,money,rt,rv,rk,rk2
2011/12/2,2011,12,2,933.59,918.69,935.63,916.87,236058700,3225666655,-1.1826007,1.39854453,0.00014743,7.14E-05
2011/12/5,2011,12,5,919.09,893.73,919.09,891.41,195855900,2600845219,-1.8949854,3.59097003,0.00020816,0.00012822
2011/12/6,2011,12,6,888.88,894.55,898.8,884.5,164647100,2187116092,-1.175342,1.381429,0.00012644,7.89E-05
2011/12/7,2011,12,7,891.75,895.13,897.83,888.77,144306600,1954114845,0.3042978,0.09259715,6.89E-05,4.08E-05
2011/12/8,2011,12,8,894.55,895.78,903.63,879.75,261783300,3427422094,0.19582437,0.03834718,0.00035089,0.00017288
2011/12/9,2011,12,9,888.25,889.55,898.15,886.35,169469200,2333192064,-0.2434256,0.05925602,8.35E-05,2.95E-05
2011/12/12,2011,12,12,889.16,876.56,891.51,876.21,140942400,1857077070,-0.5753567,0.33103539,7.14E-05,4.12E-05
2011/12/13,2011,12,13,873.61,853.46,873.87,850.25,257540000,3040890209,-1.7796745,3.1672416,0.00019184,0.0001075
2011/12/14,2011,12,14,851.5,839.53,859.13,838.35,195045100,2236955049,-1.7281376,2.9864598,0.00015964,7.73E-05
2011/12/15,2011,12,15,835.77,819.37,836.92,818.09,246980300,2650885673,-1.6704593,2.79043441,0.00027654,0.00019176
2011/12/16,2011,12,16,819.93,841.45,841.78,817.72,249967800,2818905915,0.29415366,0.08652638,0.00033058,0.00014049
2011/12/19,2011,12,19,838.63,842.58,845.86,822.82,295805700,3568351787,1.18343693,1.40052297,0.00028971,0.00016152
2011/12/20,2011,12,20,841.46,833.68,850.74,833.5,267743000,3365179396,-0.2571011,0.06610099,0.00011554,6.04E-05
2011/12/21,2011,12,21,841.37,812.82,845.06,811.31,251414600,3230993950,-1.5039094,2.26174372,0.00025927,0.00011479
2011/12/22,2011,12,22,804.56,810.18,817.6,786.7,320151100,3546651684,-1.6405504,2.69140582,0.00054001,0.00025406
2011/12/23,2011,12,23,808.25,813.98,819.64,806.22,258096400,2904525848,0.5055297,0.25556027,0.00010472,7.23E-05
2011/12/26,2011,12,26,811.01,807.23,817.52,805.53,170534300,1890376599,-0.0548419,0.00300764,9.54E-05,6.05E-05
2011/12/27,2011,12,27,805.07,789.41,805.85,788.69,212737600,2393482208,-1.1723585,1.37442459,0.00018146,0.00010139
2011/12/28,2011,12,28,784.78,784.26,785.91,768.83,211852900,2239433276,-1.1373578,1.29358286,0.00018199,9.18E-05
2011/12/29,2011,12,29,781.77,785.65,794.65,779.62,206152600,2266891188,0.04811882,0.00231542,0.00011768,5.30E-05
2011/12/30,2011,12,30,788.05,796.74,798.03,787.66,207286800,2345832416,0.82376206,0.67858394,6.31E-05,4.38E-05
2012/1/4,2012,1,4,801.97,777.81,804.81,777.81,228140400,2442945503,-0.568025,0.32265251,0.00016248,8.43E-05
2012/1/5,2012,1,5,777.65,754.89,777.74,751.3,260062000,2887421170,-2.627445,6.90346734,0.00030213,0.00017897
2012/1/6,2012,1,6,752.84,761.78,762.53,742.88,225702200,2317236028,-0.8954609,0.80185039,0.00027801,0.00014392
2012/1/9,2012,1,9,763.04,787.25,787.35,752.87,322453000,3431416788,1.94099832,3.76747451,0.00038498,0.00019382
2012/1/10,2012,1,10,785.97,815.99,816.56,783.67,471180700,5139437656,2.91375314,8.48995735,0.00026044,0.00012512
2012/1/11,2012,1,11,815.93,814.49,822.43,809.92,383226200,4165227751,1.54797869,2.39623804,0.00013948,8.66E-05
2012/1/12,2012,1,12,812.85,813.33,825.99,811.16,358941500,4113389341,-0.1386109,0.019213,0.00024536,0.00014074
2012/1/13,2012,1,13,813.53,786.89,816.23,781.5,325800800,3657871080,-1.4096383,1.98708037,0.00041876,0.0002144
2012/1/16,2012,1,16,779.83,759.77,782.46,759.67,226518000,2752800703,-2.9691431,8.81581109,0.00022704,0.00011635
2012/1/17,2012,1,17,759.36,796.59,797.86,752.56,354619300,3998384783,0.92349117,0.85283594,0.00069056,0.00028843
2012/1/18,2012,1,18,798.12,777.81,805.61,774.56,345990200,3985505771,1.04258058,1.08697427,0.00038103,0.00018133
2012/1/19,2012,1,19,778.42,787.24,791.49,771.95,277221000,3154443799,-0.5961041,0.35534012,0.00029934,0.00018559
2012/1/20,2012,1,20,791.4,797.88,799.79,788.41,267336400,3022224986,1.07235932,1.14995451,7.08E-05,3.58E-05
2012/1/30,2012,1,30,800.35,791.67,802.41,789.22,245627600,2694114696,0.01481419,0.00021946,0.00013581,8.07E-05
2012/1/31,2012,1,31,790.75,788.03,793.12,781.23,197034900,2197467815,-0.6737198,0.45389837,0.00012187,9.09E-05
2012/2/1,2012,2,1,788.74,783.21,796.8,781.35,213292800,2430762858,-0.4160976,0.17313727,0.00016511,8.43E-05
2012/2/2,2012,2,2,784.08,795.46,795.51,781.91,225859800,2504757056,0.36844797,0.13575391,9.31E-05,4.24E-05
2012/2/3,2012,2,3,794.46,808.43,810.15,792.31,344444800,4211384865,1.32820451,1.76412724,0.00012554,5.07E-05
2012/2/6,2012,2,6,810.25,815.6,817.29,807.62,376444700,4419167797,1.14051811,1.30078157,0.00010733,6.31E-05
2012/2/7,2012,2,7,811.07,798.5,811.07,794.69,285757200,3010107302,-0.6344119,0.40247848,9.29E-05,6.69E-05
2012/2/8,2012,2,8,797.77,819.42,820.13,794.99,337772900,3781245855,0.44482218,0.19786677,0.00020774,9.76E-05
2012/2/9,2012,2,9,818.34,824.22,831.92,816.63,436076800,4848221011,1.41654479,2.00659914,0.00015812,9.63E-05
2012/2/10,2012,2,10,821.43,825.05,829.77,820.02,354376800,3781259832,0.35464888,0.12577583,0.00011261,6.08E-05
2012/2/13,2012,2,13,818.51,832.95,836.54,815.75,395355600,4334259286,0.60483725,0.3658281,0.00013418,6.67E-05
2012/2/14,2012,2,14,832.14,830.64,834.75,825.42,285925600,3118995262,0.63888513,0.40817421,9.89E-05,6.07E-05
2012/2/15,2012,2,15,829.62,843.43,843.45,826.09,452489700,4639010126,0.58526458,0.34253463,0.0001268,7.09E-05
2012/2/16,2012,2,16,842.07,843.02,847.86,834.79,472632300,4744667945,0.69586648,0.48423016,0.0001081,7.06E-05
2012/2/17,2012,2,17,846.39,840.59,849.56,834.7,378488800,3825342128,-0.0763976,0.00583659,0.00011944,6.74E-05
2012/2/20,2012,2,20,851.31,839.41,851.31,838.46,345882000,3982762750,-0.3596384,0.12933984,4.67E-05,2.23E-05
2012/2/21,2012,2,21,840.1,852.19,852.25,832.39,398419800,4672600108,0.04486987,0.0020133,0.00020974,9.13E-05
2012/2/22,2012,2,22,852.25,864.95,865.51,851.24,517247000,6114368885,1.26600183,1.60276063,0.00010007,5.95E-05
2012/2/23,2012,2,23,863.43,865.06,867.72,856.77,442748300,4908707286,0.64792209,0.41980304,7.96E-05,3.95E-05
2012/2/24,2012,2,24,864.92,875.22,875.36,863.97,512512100,5603488249,0.58900991,0.34693267,5.44E-05,3.06E-05
2012/2/27,2012,2,27,878.54,878.21,890.1,876.86,663952500,7445062584,0.66224383,0.4385669,0.00012785,7.36E-05
2012/2/28,2012,2,28,875.52,873.87,879.65,864.56,508241600,5559418334,-0.2314709,0.0535788,0.00013592,8.53E-05
2012/2/29,2012,2,29,872.99,863.49,874.37,862.74,365483600,4047975988,-0.6008758,0.36105184,9.60E-05,5.24E-05
2012/3/1,2012,3,1,861.87,866.93,871.42,861.08,315792400,3579294246,-0.3025237,0.09152059,6.33E-05,3.25E-05
2012/3/2,2012,3,2,868.4,882.95,883,868.4,432642100,4947754190,1.04943468,1.10131316,5.86E-05,3.15E-05
2012/3/5,2012,3,5,885.8,878.89,886.71,877.79,466500200,5525427774,0.52147083,0.27193182,3.61E-05,2.72E-05
2012/3/6,2012,3,6,877.53,867.24,877.53,862.61,431496700,4892373584,-0.9196375,0.84573316,0.00011717,5.77E-05
2012/3/7,2012,3,7,859.51,864.18,871.97,857.83,400629600,4615404937,-0.6657761,0.44325788,7.46E-05,4.44E-05
2012/3/8,2012,3,8,866.43,874.05,876.25,866.36,408348400,5025613807,0.72853432,0.53076226,4.27E-05,3.56E-05
2012/3/9,2012,3,9,877.19,884.57,884.7,871.95,404576400,5048267031,0.8998725,0.80977052,7.39E-05,4.30E-05
2012/3/12,2012,3,12,886.77,889.63,892.3,882.46,420668400,5411824974,0.61157476,0.37402369,6.37E-05,4.20E-05
2012/3/13,2012,3,13,890.61,899.89,900.23,890.34,496536700,6287344921,0.63784335,0.40684414,6.09E-05,3.60E-05
2012/3/14,2012,3,14,903.27,862.8,904.5,857.82,654951800,7742894127,-1.377743,1.89817598,0.00084284,0.00037356
2012/3/15,2012,3,15,860.19,851.87,866.56,844.4,424114700,4928839984,-2.5444262,6.47410482,0.00036596,0.00018021
2012/3/16,2012,3,16,854.32,868.04,868.04,849.36,353531300,4184422790,0.39453488,0.15565777,0.0002133,0.00011585
2012/3/19,2012,3,19,865.78,874.07,874.33,861.59,321535800,3971091885,0.9925641,0.9851835,5.09E-05,4.32E-05
2012/3/20,2012,3,20,873.11,854.87,873.11,854.12,302207400,3563612808,-0.5507472,0.30332253,0.00013839,8.02E-05
2012/3/21,2012,3,21,858.3,854.33,860.76,843.99,273499200,3268290087,-0.9443305,0.89176016,0.00016044,7.04E-05
2012/3/22,2012,3,22,854.34,849.81,855.47,846.17,271536400,3464717415,-0.4317275,0.18638865,6.68E-05,4.30E-05
2012/3/23,2012,3,23,848.05,834.18,848.05,831.16,246817200,2906501383,-1.0370967,1.07556961,6.91E-05,4.15E-05
2012/3/26,2012,3,26,832.71,831.1,836.2,826.06,179290500,2038916404,-0.8768176,0.76880913,7.31E-05,4.04E-05
2012/3/27,2012,3,27,833.69,830.74,837.32,829.24,207918900,2511836706,-0.1028657,0.01058137,3.64E-05,2.10E-05
2012/3/28,2012,3,28,829.1,799.81,829.1,798.17,327840300,3544902545,-1.8017762,3.24639762,0.00019816,9.98E-05
2012/3/29,2012,3,29,798.99,785.88,798.99,780.07,261012900,2823138686,-2.3250678,5.40594058,0.00016897,0.00010066
2012/3/30,2012,3,30,787.15,787.87,789.47,780.43,222383100,2485969316,-0.6086779,0.37048888,9.57E-05,7.01E-05
2012/4/5,2012,4,5,785.77,802.44,802.6,782.86,249851500,2703533523,0.83550694,0.69807185,0.00014009,6.85E-05
2012/4/6,2012,4,6,801.76,800.38,804.22,795.48,227946000,2578055502,0.8000784,0.64012545,5.72E-05,3.26E-05
2012/4/9,2012,4,9,798.65,789.29,798.65,789.02,244443200,2633980289,-0.6807784,0.46345935,3.69E-05,3.49E-05
2012/4/10,2012,4,10,785.84,794.67,794.67,774.07,256454500,2767771700,-0.2169677,0.04707502,0.00028541,0.00014274
2012/4/11,2012,4,11,787.14,793.62,797.28,783.99,242451200,2654661366,0.42784728,0.1830533,0.00013054,6.48E-05
2012/4/12,2012,4,12,794.36,807.42,807.44,793.39,317710700,3338095856,1.10475203,1.22047705,8.73E-05,4.03E-05
2012/4/13,2012,4,13,809.27,809.96,813.66,805.83,352401400,3793618430,0.84462045,0.71338371,6.01E-05,3.20E-05
2012/4/16,2012,4,16,805.11,808.08,810.53,803.14,267163300,2727999362,-0.0639083,0.00408427,4.95E-05,3.48E-05
2012/4/17,2012,4,17,808.14,802.41,810.29,801.63,264903900,2789296330,-0.1458888,0.02128355,6.96E-05,3.92E-05
2012/4/18,2012,4,18,804.17,817.05,817.58,802.63,299024700,3147339320,0.4762031,0.22676939,0.00010934,5.98E-05
2012/4/19,2012,4,19,819.09,816.77,821.09,812.9,303065600,3617503008,0.67519102,0.45588291,4.73E-05,3.24E-05
2012/4/20,2012,4,20,815.95,818.79,820.68,811.14,327120200,3489713913,-0.0159093,0.0002531,6.74E-05,3.62E-05
2012/4/23,2012,4,23,817.39,806.75,818.1,804.84,333183100,3521444538,-0.4924572,0.24251416,8.18E-05,5.16E-05
2012/4/24,2012,4,24,803.34,798.87,811.75,786.6,344212000,3605649574,-0.9953207,0.99066346,0.00039099,0.00014684
2012/4/25,2012,4,25,799.44,807.87,808.27,797.28,324823200,3259102024,0.24420891,0.05963799,4.80E-05,3.36E-05
2012/4/26,2012,4,26,808.5,808.45,813.11,805.67,332701200,3399079929,0.48672909,0.23690521,4.85E-05,3.80E-05
2012/4/27,2012,4,27,808.55,807.82,810.8,803.04,234135800,2421873089,-0.0365423,0.00133534,4.30E-05,3.05E-05
2012/5/2,2012,5,2,817.63,821.32,823.19,813.71,338860700,3606732476,0.6805517,0.46315062,4.43E-05,2.55E-05
2012/5/3,2012,5,3,819.63,818.95,821.53,815.24,232097300,2497114022,0.07005692,0.00490797,2.86E-05,1.55E-05
2012/5/4,2012,5,4,822.16,830.43,830.67,822.16,367952700,4101934254,0.5685184,0.32321317,3.38E-05,1.61E-05
2012/5/7,2012,5,7,828.25,841.05,841.12,827.07,432992500,4920987563,0.98654716,0.9732753,6.25E-05,2.95E-05
2012/5/8,2012,5,8,843.71,841.49,846.83,838.32,443776600,4673288784,0.68875147,0.47437859,6.89E-05,3.89E-05
2012/5/9,2012,5,9,837.17,824.48,837.17,823.98,479694100,4359132874,-1.0013071,1.002616,6.27E-05,4.27E-05
2012/5/10,2012,5,10,825.83,827.35,830.33,823.8,276349200,2793230558,-0.5124385,0.26259329,3.90E-05,2.65E-05
2012/5/11,2012,5,11,826.75,822.5,830.8,822.45,261020200,2674222516,-0.1754748,0.03079143,5.42E-05,3.07E-05
2012/5/14,2012,5,14,829.09,821.53,829.93,820.17,288037600,3044188282,-0.2750776,0.0756677,8.07E-05,3.92E-05
2012/5/15,2012,5,15,815.55,820.1,820.3,811.19,305805800,3239489111,-0.4734865,0.22418947,6.79E-05,4.89E-05
2012/5/16,2012,5,16,818.59,811.12,822.07,810.83,235177600,2651986218,-0.2365482,0.05595505,6.22E-05,3.41E-05
2012/5/17,2012,5,17,811.75,819.12,820.83,810.84,305521400,3179212718,0.0281095,0.00079014,3.63E-05,2.15E-05
2012/5/18,2012,5,18,815.05,808.17,816.91,806.49,312609600,3126717320,-0.1919572,0.03684757,6.42E-05,3.77E-05
2012/5/21,2012,5,21,807.76,804.7,810.64,800.01,253939600,2711482845,-0.555025,0.30805279,0.00011221,6.19E-05
2012/5/22,2012,5,22,807.31,815.28,815.53,807.31,261602200,2858686747,0.40244453,0.1619616,2.78E-05,1.37E-05
2012/5/23,2012,5,23,813.68,806.74,813.68,802.21,266005900,2973080180,-0.0306741,0.0009409,5.04E-05,2.85E-05
2012/5/24,2012,5,24,805.68,806.89,814.33,804.15,354664200,3870159235,-0.3639308,0.13244563,0.00013661,9.14E-05
2012/5/25,2012,5,25,807.01,802,810.5,799.97,276228700,3054461950,-0.1988214,0.03952997,3.69E-05,2.94E-05
2012/5/28,2012,5,28,799.89,810.51,810.6,791.56,301983700,3116166422,0.18794612,0.03532374,0.00011474,5.77E-05
2012/5/29,2012,5,29,810.31,821.52,822.06,809.21,400625500,4470337736,1.15878734,1.34278811,6.25E-05,3.57E-05
2012/5/30,2012,5,30,821.32,828.47,831.65,819.64,450516900,5098243414,0.96255881,0.92651946,7.75E-05,4.66E-05
2012/5/31,2012,5,31,825.19,828.93,833.29,823.53,402984100,4564995956,0.4005459,0.16043702,6.54E-05,3.59E-05
2012/6/1,2012,6,1,828.9,820.85,833.39,818.87,301920400,3401811771,-0.2290153,0.05244804,6.26E-05,2.69E-05
2012/6/4,2012,6,4,808.4,796.61,811.17,796.37,343118800,3598620934,-1.7256385,2.97782849,8.28E-05,3.34E-05
2012/6/5,2012,6,5,798.56,798.14,803.21,794.13,272846900,2557350343,-0.5547228,0.3077174,9.92E-05,5.55E-05
2012/6/6,2012,6,6,800.03,795.43,802.26,792.49,255505800,2365986559,-0.1705585,0.02909023,5.64E-05,3.69E-05
2012/6/7,2012,6,7,803.78,792.66,805.65,790.83,237000100,2442975646,-0.4019329,0.16155011,5.15E-05,2.07E-05
2012/6/8,2012,6,8,801.15,790.57,801.3,788.62,228633400,2311573529,-0.7196865,0.51794875,7.73E-05,4.38E-05
2012/6/11,2012,6,11,792.97,808.75,808.75,792.84,324084600,3637994856,0.41004566,0.16813744,8.56E-05,4.20E-05
2012/6/12,2012,6,12,804.57,799.97,805.12,799.21,242560700,2685509261,0.38169434,0.14569057,3.72E-05,2.26E-05
2012/6/13,2012,6,13,801.24,813.67,813.74,801.24,330478500,3298775957,0.48844688,0.23858036,7.75E-05,4.34E-05
2012/6/14,2012,6,14,815.03,814.09,819.83,812.44,382212300,5055560785,0.69097977,0.47745305,6.01E-05,2.62E-05
2012/6/15,2012,6,15,815.07,816.48,819.76,806.15,359111600,4254760213,0.07719562,0.00595916,0.00013376,6.21E-05
2012/6/18,2012,6,18,818.91,821.64,824.64,818.66,339881800,4152470375,0.34866654,0.12156835,2.59E-05,1.48E-05
2012/6/19,2012,6,19,820.99,812.11,821.13,810.48,306949900,3700691645,-0.3621316,0.13113931,4.31E-05,2.96E-05
2012/6/20,2012,6,20,813.92,810.1,815.39,808.88,229312700,2697513090,-0.5799235,0.33631127,2.69E-05,2.27E-05
2012/6/21,2012,6,21,809.28,797.55,809.28,794.31,253030900,2780043751,-0.88238,0.77859462,7.16E-05,4.24E-05
2012/6/25,2012,6,25,794.74,777.12,794.74,776.82,292172600,3098003731,-1.7610721,3.10137513,8.21E-05,3.40E-05
2012/6/26,2012,6,26,773.45,774.91,777.77,766.89,248372300,2609883922,-1.0973806,1.20424432,7.93E-05,5.77E-05
2012/6/27,2012,6,27,774.65,771.52,778.91,771.12,222022600,2424693274,-0.1085055,0.01177344,4.90E-05,2.30E-05
2012/6/28,2012,6,28,772.72,757.08,774.25,757,311062800,3345717970,-0.9963751,0.99276349,0.00011367,5.96E-05
2012/6/29,2012,6,29,755.35,765.59,766.22,751.67,311443300,3122096860,-0.40259,0.16207878,9.53E-05,6.37E-05
2012/7/2,2012,7,2,766.25,769.97,772.32,760.15,327346000,3449979725,0.83255707,0.69315128,7.55E-05,4.13E-05
2012/7/3,2012,7,3,768.68,764.1,771.64,760.89,285250600,3228983690,-0.1220287,0.01489102,7.03E-05,4.20E-05
2012/7/4,2012,7,4,764.98,759.83,766.7,754.37,273028600,3113977644,-0.5029144,0.25292298,8.04E-05,4.54E-05
2012/7/5,2012,7,5,758.54,744.32,758.54,741.5,270992300,2879561365,-1.1890392,1.41381426,0.00014496,6.81E-05
2012/7/6,2012,7,6,746.94,753.1,753.8,735.86,330066800,3487029667,-0.3125839,0.09770874,0.00021197,9.81E-05
2012/7/9,2012,7,9,749.32,736.98,749.6,736.13,283064500,2960851854,-0.5830015,0.33989076,8.76E-05,3.77E-05
2012/7/10,2012,7,10,735.56,735.43,738.89,730.93,263841400,2617567856,-0.8125982,0.66031593,6.49E-05,5.18E-05
2012/7/11,2012,7,11,733.41,738.58,738.88,730.94,219847000,2211835086,0.1779439,0.03166403,9.51E-05,5.77E-05
2012/7/12,2012,7,12,737.9,744.73,745.83,733,282771300,2839698630,0.66520216,0.44249392,7.84E-05,5.07E-05
2012/7/13,2012,7,13,743.34,739.37,747.36,737.77,240156000,2534033544,0.08643147,0.00747039,4.78E-05,4.99E-05
2012/7/16,2012,7,16,737.78,715.03,737.87,714.54,327531000,3364908936,-1.6863239,2.84368855,0.00014098,7.35E-05
2012/7/17,2012,7,17,712.5,717.96,718.02,710.2,212315500,2079248190,-1.1826629,1.39869157,9.98E-05,5.09E-05
2012/7/18,2012,7,18,717.62,723.85,723.85,710.37,213640100,2065447279,0.686371,0.47110515,0.00017556,8.62E-05
2012/7/19,2012,7,19,723.66,731,736.26,721.71,275076800,2741385349,0.8022843,0.64366009,0.00011575,5.70E-05
2012/7/20,2012,7,20,728.97,727.18,733.02,725.11,221625800,2100422947,0.21073579,0.04440957,3.43E-05,2.38E-05
2012/7/23,2012,7,23,723.95,720.98,723.95,716.07,174042700,1592063372,-0.4786438,0.2290999,4.20E-05,2.00E-05
2012/7/24,2012,7,24,717.21,724.3,727.41,716.31,167068200,1628922460,0.02099127,0.00044063,0.00010286,5.25E-05
2012/7/25,2012,7,25,721.89,720.42,725.62,718.98,174811600,1783733365,0.19394247,0.03761368,4.45E-05,3.64E-05
2012/7/26,2012,7,26,719.74,716.21,725.16,715.91,180686600,1866876166,-0.3430645,0.11769327,7.06E-05,4.49E-05
2012/7/27,2012,7,27,717.93,716.4,719.9,713.35,164846600,1668822497,-0.2020062,0.04080652,3.96E-05,2.71E-05
2012/7/30,2012,7,30,717.44,709.79,721.84,708.34,242952900,2213076883,-0.4952225,0.24524533,0.00016317,8.63E-05
2012/7/31,2012,7,31,708.35,698.07,710.16,696.51,220601100,1980071517,-1.1886612,1.4129155,0.0002048,0.00010964
2012/8/1,2012,8,1,696.52,706.3,710.55,696.52,197567700,1983851078,-0.1258691,0.01584305,9.62E-05,3.52E-05
2012/8/2,2012,8,2,706.6,703.69,707.42,698.62,165616000,1531180960,0.4447788,0.19782818,7.03E-05,5.52E-05
2012/8/3,2012,8,3,704.96,715.38,715.4,702.57,217289400,2163819681,0.53631612,0.28763498,7.60E-05,3.36E-05
2012/8/6,2012,8,6,713.94,732.41,732.46,712.9,360096100,3740141648,1.65897898,2.75221127,0.00011385,5.83E-05
2012/8/7,2012,8,7,731.67,734.82,734.82,729.09,331434100,3331098143,1.25192533,1.56731703,3.92E-05,2.59E-05
2012/8/8,2012,8,8,734.33,732.31,736.37,728.25,281299500,2897506847,0.03797162,0.00144184,4.78E-05,2.97E-05
2012/8/9,2012,8,9,732.25,737.91,739.04,727.97,278003300,2928521135,0.21121248,0.04461071,9.13E-05,4.29E-05
2012/8/10,2012,8,10,737.58,737.52,740.14,733.63,322133400,3217403553,0.31144216,0.09699622,4.66E-05,2.65E-05
2012/8/13,2012,8,13,735.82,726.19,736.88,725.56,311511300,3177748905,-0.6758867,0.45682294,8.60E-05,4.75E-05
2012/8/14,2012,8,14,725.85,727.36,727.42,713.79,269498600,2727394086,-0.5022173,0.25222231,0.00020466,9.85E-05
2012/8/15,2012,8,15,724.43,719.32,725.33,718.13,197832800,1900802389,-0.3924745,0.15403627,6.00E-05,3.89E-05
2012/8/16,2012,8,16,717.65,720.17,723.14,716.07,183998000,1855953797,-0.25614,0.06560774,4.94E-05,3.79E-05
2012/8/17,2012,8,17,719.53,720.28,723.41,714.03,217145600,2330678720,0.15886667,0.02523861,7.56E-05,3.22E-05
2012/8/20,2012,8,20,716.69,717.89,720.02,710.8,173683100,1720224501,-0.0991002,0.00982085,6.95E-05,3.40E-05
2012/8/21,2012,8,21,717.74,728.3,730.75,717.26,289484700,2738115264,0.69789651,0.48705954,0.00011408,5.44E-05
2012/8/22,2012,8,22,728.42,722.56,729.9,719.05,248513000,2479761175,0.29067655,0.08449286,5.41E-05,3.86E-05
2012/8/23,2012,8,23,721.23,725.73,727.46,717.41,248930000,2349260539,-0.1606785,0.02581759,8.50E-05,4.19E-05
2012/8/24,2012,8,24,723.7,711.74,725.35,711.4,255753800,2424866293,-0.5752409,0.33090211,7.89E-05,4.21E-05
2012/8/27,2012,8,27,708.16,696.35,708.2,695.75,282475700,2540596503,-1.6730992,2.79926116,9.78E-05,5.44E-05
2012/8/28,2012,8,28,695.4,701.17,704.67,695.22,255393900,2280791099,-0.4308065,0.18559432,8.99E-05,4.89E-05
2012/8/29,2012,8,29,700.31,697.8,705.71,697.42,312538200,2736943863,0.14962787,0.0223885,6.86E-05,3.82E-05
2012/8/30,2012,8,30,697.99,690.39,699.62,681.61,333457300,2860759789,-0.6195835,0.38388379,0.00023049,0.00011487
2012/8/31,2012,8,31,688.53,690.78,693.66,686.77,234997600,2010183644,-0.4509445,0.20335099,5.21E-05,3.93E-05
2012/9/3,2012,9,3,688.52,698.63,699.71,686.99,277530800,2524933308,0.63243631,0.39997569,9.04E-05,4.01E-05
2012/9/4,2012,9,4,698.25,693.25,701.18,692.18,299035100,2581374275,0.29733181,0.0884062,6.35E-05,3.94E-05
2012/9/5,2012,9,5,691.94,695.65,698.34,688.45,260553200,2141410689,-0.1620154,0.02624901,0.00010152,6.52E-05
2012/9/6,2012,9,6,697.7,701.77,702.12,695.88,238791700,2263294927,0.61263613,0.37532303,4.72E-05,2.37E-05
2012/9/7,2012,9,7,705.82,729.2,733.92,705.81,644731100,5608753460,1.9177937,3.67793267,0.00035097,0.00015456
2012/9/10,2012,9,10,730.59,731.84,733.93,727.98,488488600,4394013755,1.57221826,2.47187026,5.27E-05,3.19E-05
2012/9/11,2012,9,11,728.92,728.22,728.98,721.83,385054300,3322728696,-0.1411121,0.01991262,5.04E-05,3.30E-05
2012/9/12,2012,9,12,731.42,729.86,733.88,722.5,334184500,2975412107,0.05596962,0.00313259,8.80E-05,4.99E-05
2012/9/13,2012,9,13,729.94,721.69,733.73,721.63,374012600,3240678912,-0.5816143,0.3382753,0.00014748,7.29E-05
2012/9/14,2012,9,14,726.72,721.37,728.7,717.26,319049700,2808890088,-0.5129086,0.26307524,0.00010976,7.59E-05
2012/9/17,2012,9,17,720.9,701.06,721.67,700.76,278288400,2552558643,-1.5611924,2.43732171,0.00013671,5.57E-05
2012/9/18,2012,9,18,699.38,698.4,703.27,695.71,186633700,1753750603,-1.3770794,1.8963479,8.01E-05,4.39E-05
2012/9/19,2012,9,19,698.3,702.27,703.49,698.11,150980100,1349432457,0.17909076,0.0320735,4.06E-05,2.07E-05
2012/9/20,2012,9,20,700.76,682.55,700.8,682.44,242461500,2105887418,-0.9907571,0.98159964,8.37E-05,4.70E-05
2012/9/21,2012,9,21,681.14,683.53,688.92,679.66,191518900,1870267239,-1.0811723,1.16893365,0.00010336,6.01E-05
2012/9/24,2012,9,24,680.92,684.52,687.27,675.15,173357900,1542535744,0.21497566,0.04621453,0.00013656,6.57E-05
2012/9/25,2012,9,25,682.67,679.11,685.33,677.83,137441600,1190085904,-0.1155964,0.01336254,5.35E-05,3.67E-05
2012/9/26,2012,9,26,679.51,668.24,681.29,666.81,175391100,1447162636,-0.9278349,0.86087774,8.26E-05,4.37E-05
2012/9/27,2012,9,27,668.4,682.75,686.44,668.12,232609400,1854171011,0.20658564,0.04267762,0.00031199,0.00013643
2012/9/28,2012,9,28,681.62,697.38,697.78,681.2,297596300,2283691302,1.84330469,3.3977722,7.66E-05,4.04E-05
2012/10/8,2012,10,8,699.39,697.51,703.1,694.51,291677900,2221900347,1.00081133,1.00162333,5.41E-05,3.23E-05
2012/10/9,2012,10,9,700.52,711.86,712.6,700.52,354995500,2916470689,0.76751718,0.58908263,6.43E-05,4.11E-05
